"","RIC","date","ret20","MSL","GFI","MWL","Polarity","Subjectivity","Positive","Negative","Sector"
"2017","COSG.L","2010/3/23",-0.020724827,35.4,21.27864407,6.15015015,0.599999940000006,0.0826446274161601,8,2,"Industrials"
"2018","COSG.L","2012/11/12",0.063169165,31.58333333,21.39322779,6.335227273,0.454545413223144,0.0901639336871809,8,3,"Industrials"
"2019","COSG.L","2017/7/17",0.07679083,46.66667,27.2381,7,0,0.0983606541252352,3,3,"Industrials"
"2020","COSG.L","2022/1/12",-0.05893536,26.45455,19.37907,6.080882353,0.99999950000025,0.0210526313573407,2,0,"Industrials"
"2021","COSG.L","2013/12/9",-0.01574374,38,23.01955,6.387096774,0.333333277777787,0.0645161283385363,4,2,"Industrials"
"2022","COSG.L","2020/10/7",-0.1504739,30.56,20.49625,6.746008708,0.333333277777787,0.0342857140897959,4,2,"Industrials"
"2023","COSG.L","2019/7/9",-0.164835165,24.72222222,21.0349563,6.70754717,0.466666635555558,0.0877192977326357,11,4,"Industrials"
"2024","COSG.L","2020/5/29",-0.143391521,21.0952381,19.72477695,6.65942029,0.857142795918372,0.0823529406920415,13,1,"Industrials"
"2025","COSG.L","2016/3/2",-0.01943383,33.91832,22.52595,7.104696755,0.352941166089966,0.09970674457564,23,11,"Industrials"
"2026","COSG.L","2010/2/16",0.179775281,31.83333333,20.9008726,6.48,0.333333277777787,0.0845070410632811,4,2,"Industrials"
"2027","COSG.L","2013/3/27",-0.08661163,65.19444,32.45187,5.65583524,-0.0909090826446288,0.0785714280102041,5,6,"Industrials"
"2028","COSG.L","2010/4/16",-0.071012721,46.75,26.18663102,6.532934132,0.333333222222259,0.0576923065828403,2,1,"Industrials"
"2029","COSG.L","2011/4/7",-0.01877673,31.08,23.13985,6.296495957,0.466666635555558,0.066964285415338,11,4,"Industrials"
"2030","COSG.L","2011/5/31",-0.05446623,29.66667,23.10262,7.82278481,0.99999950000025,0.0540540525931337,2,0,"Industrials"
"2031","COSG.L","2010/5/5",-0.128114,50.5,26.80066,6.20295203,0.999999750000062,0.0645161279916754,4,0,"Industrials"
"2032","COSG.L","2019/6/25",-0.4347107,31.66667,23.82456,6.361266294,0.333333311111113,0.0802139033143641,10,5,"Industrials"
"2033","COSG.L","2013/1/4",0.04658077,31.11111,20.87302,6.7265625,0.555555493827167,0.0957446798325034,7,2,"Industrials"
"2034","COSG.L","2022/2/24",-0.111111111,23.64285714,18.27889512,5.840125392,-0.3333332962963,0.0789473677285319,3,6,"Industrials"
"2035","COSG.L","2013/4/15",-0.000908427,31.5,19.45714,6.075862069,0.499999875000031,0.0540540533235939,3,1,"Industrials"
"2036","COSG.L","2022/9/27",-0.05660377,24.13333,18.65886,5.842028986,0.55555552469136,0.0882352936851211,14,4,"Industrials"
"2037","COSG.L","2011/1/6",-0.008810573,45.96774194,27.11692134,5.526657061,0.0769230739644972,0.0962962959396434,14,12,"Industrials"
"2038","COSG.L","2019/4/8",-0.084418154,23.16666667,19.33860911,6.864,0.999999666666778,0.0599999988,3,0,"Industrials"
"2039","COSG.L","2014/1/2",0.07942238,97.5,45.5641,8.012820513,0.99999950000025,0.0416666657986111,2,0,"Industrials"
"2040","COSG.L","2010/5/10",0.002974537,29.14285714,19.50028011,6.232804233,0.99999950000025,0.0322580639958377,2,0,"Industrials"
"2041","COSG.L","2010/9/29",-1.95e-10,28.625,19.83428,6.502347418,-0.142857122448982,0.08749999890625,3,4,"Industrials"
"2042","COSG.L","2020/10/29",0.657554,28.71429,20.63994,4.408921933,0.999999666666778,0.0447761187346848,3,0,"Industrials"
"2043","CPG.L","2010/5/12",0.02357289,37.90196,23.77376,8.76853436,0,0.0899653976125765,13,13,"Consumer Cyclicals"
"2044","CPG.L","2020/10/1",-0.094952951,25.4,19.92377953,5.919354839,0.499999875000031,0.0404040399959188,3,1,"Consumer Cyclicals"
"2045","CPG.L","2012/3/6",0.0484375,26.08333333,17.58988285,5.993174061,0.999999750000062,0.0454545449380165,4,0,"Consumer Cyclicals"
"2046","CPG.L","2019/2/7",0.002358491,31.45714286,21.08421954,6.167146974,0.333333322222223,0.0974025970863552,20,10,"Consumer Cyclicals"
"2047","CPG.L","2022/3/24",0.068998744,24.41666667,17.6847554,6.196428571,-0.199999960000008,0.0467289715258975,2,3,"Consumer Cyclicals"
"2048","CPG.L","2017/7/26",0.034396498,24.64705882,16.4936684,5.436090226,0.619047589569162,0.106060605524946,17,4,"Consumer Cyclicals"
"2049","CPG.L","2016/5/11",0.03408337,41.89809,25.04139,8.592184175,-0.0434782589792061,0.0874524711503708,11,12,"Consumer Cyclicals"
"2050","CPG.L","2011/3/22",0.03317972,25.7,19.92981,6.950207469,0.99999980000004,0.0549450543412631,5,0,"Consumer Cyclicals"
"2051","CPG.L","2012/5/4",-0.03804852,26.25,17.61111,5.661290323,0.333333277777787,0.0674157295795985,4,2,"Consumer Cyclicals"
"2052","CPG.L","2019/7/25",0.060829728,27.09803922,18.88552538,5.744874715,0.225806444328824,0.0922619044873158,19,12,"Consumer Cyclicals"
"2053","CPG.L","2011/4/11",0.046644618,26.61538462,20.24152957,6.03313253,0.555555493827167,0.0810810803506209,7,2,"Consumer Cyclicals"
"2054","CPG.L","2012/3/27",-0.01698959,31.30189,20.81491,5.601489758,0.179487174884944,0.112716762680009,23,16,"Consumer Cyclicals"
"2055","CPG.L","2011/9/2",-0.057065217,29.36363636,19.42347312,6.503267974,0.749999906250012,0.0720720714227741,7,1,"Consumer Cyclicals"
"2056","CPG.L","2014/10/29",0.09759837,117.2857,52.61465,7.594555874,0.99999950000025,0.0344827580261593,2,0,"Consumer Cyclicals"
"2057","CPG.L","2012/12/21",0.007300959,49.8,30.04048,6.319148936,0.499999875000031,0.041237112976937,3,1,"Consumer Cyclicals"
"2058","CPG.L","2020/10/22",0.175545851,26.77777778,20.33766713,5.991525424,0.999999666666778,0.0306122445855893,3,0,"Consumer Cyclicals"
"2059","CPG.L","2010/8/25",0.062538137,26.63636364,20.07434068,6.803636364,0.499999937500008,0.0761904754648526,6,2,"Consumer Cyclicals"
"2060","CPG.L","2011/2/3",-0.0270027,31.56,21.54668695,5.815789474,0.57894733795014,0.0871559629029543,15,4,"Consumer Cyclicals"
"2061","CPG.L","2010/1/18",-0.000609707,143.4117647,66.42130966,10.77806286,0.999999000001,0.0333333322222222,1,0,"Consumer Cyclicals"
"2062","CPI.L","2012/4/24",-0.179396718,31.74358974,21.45349406,5.611570248,0.599999982857143,0.108359132791458,28,7,"Industrials"
"2063","CPI.L","2015/11/16",-0.03672788,40.27273,25.22873,5.458679057,-0.384615355029588,0.0637254898836986,4,9,"Industrials"
"2064","CPPG.L","2011/6/30",0.15018315,27.95454545,18.33628973,5.785837651,-0.0769230710059176,0.0656565653249668,6,7,"Financials"
"2065","CPPG.L","2013/3/13",-0.579624681,30.375,19.2281893,5.600877193,0.333333277777787,0.082191779696003,4,2,"Financials"
"2066","CPPG.L","2012/7/23",0.2866667,21.77778,17.6907,5.945945946,0.999999666666778,0.0468749992675781,3,0,"Financials"
"2067","CPPG.L","2014/1/9",0.5994236,34.21429,21.28488,5.740088106,0.166666652777779,0.0754716976385428,7,5,"Financials"
"2068","CPPG.L","2012/11/28",-0.4474479,34.14286,20.51907,6.506976744,0,0.0253164553757411,1,1,"Financials"
"2069","CPPG.L","2011/10/25",0.137420719,27.2826087,19.67798372,5.679465776,0.241379302021403,0.0914826495536825,18,11,"Financials"
"2070","CPPG.L","2012/10/18",2.464285714,20.25,16.98888889,7,0.999999000001,0.037037035665295,1,0,"Financials"
"2071","CPPG.L","2011/3/3",-0.423793103,35.11145511,22.06856582,6.862156663,0.034482757431629,0.091772151608316,15,14,"Financials"
"2072","CPPG.L","2014/3/19",-0.155339806,47,26.03404255,6.539393939,0.999999666666778,0.0422535205316406,3,0,"Financials"
"2073","CPPG.L","2012/6/27",-0.1666667,25.25926,17.96294,5.869565217,-0.0526315761772855,0.0855855852000649,9,10,"Financials"
"2074","CPPG.L","2013/4/18",-0.04576923,44.66667,26.22488,6.307692308,0,0.0454545444214876,1,1,"Financials"
"2075","CRDA.L","2015/2/24",-0.014295926,25.34501845,19.5461751,6.928203451,0.263157887811635,0.0853932582350713,24,14,"Basic Materials"
"2076","CRDA.L","2015/12/1",0.06979345,24.28,20.91464,5.957912458,0.749999953125003,0.0816326526447314,14,2,"Basic Materials"
"2077","CRDA.L","2013/11/5",-0.04517705,29.25,24.00769,7.018867925,0.499999875000031,0.0851063811679493,3,1,"Basic Materials"
"2078","CRDA.L","2014/10/10",0.09196515,25.07692,16.90193,5.423076923,0.714285612244912,0.0823529402076125,6,1,"Basic Materials"
"2079","CRDA.L","2018/10/26",-0.00169026,40.27777778,24.00076628,5.487804878,0.294117629757786,0.0867346934350271,11,6,"Basic Materials"
"2080","CRDA.L","2010/9/9",0.123696,24.5,20.00408,6.322580645,0,0.046511626825311,1,1,"Basic Materials"
"2081","CRDA.L","2012/4/26",-0.049332675,35.9375,20.63586957,7.39614561,0.833333263888895,0.0902255632313867,11,1,"Basic Materials"
"2082","CRDA.L","2012/4/5",0.090240205,99.58333333,49.00488145,7.973031284,0,0.0350877186826716,1,1,"Basic Materials"
"2083","CRDA.L","2018/4/25",0.03350352,23.0303,19.10686,6.280437756,0.624999980468751,0.139737990656166,26,6,"Basic Materials"
"2084","CRDA.L","2018/9/5",0.042755344,18.5,16.85945946,4.925925926,0.99999950000025,0.0377358483446066,2,0,"Basic Materials"
"2085","CRDA.L","2018/11/22",-0.016041667,17.33333333,17.7025641,6.18,0.99999950000025,0.0487804866151101,2,0,"Basic Materials"
"2086","CREI.L","2014/12/17",0.005937172,29.05263158,21.54858886,6.250489237,0,0.0693641614487621,6,6,"Real Estate"
"2087","CREI.L","2016/1/28",0.02916932,30.71429,23.35548,6.440203562,0.599999940000006,0.0704225347153343,8,2,"Real Estate"
"2088","CREI.L","2017/4/7",0.007035274,40.9047619,26.18728311,5.830024814,0.428571397959186,0.0710659894869747,10,4,"Real Estate"
"2089","CREI.L","2014/12/22",0.020205785,28.72222222,21.08269933,6.319829424,0.3333332962963,0.0566037732289071,6,3,"Real Estate"
"2090","CREI.L","2014/6/30",-0.022421525,29.38888889,21.35858013,5.950199203,0,0.062499999609375,5,5,"Real Estate"
"2091","CREI.L","2017/4/11",0.002534203,82.5,42.69697,7.411347518,0,0.0350877186826716,1,1,"Real Estate"
"2092","CREI.L","2017/6/6",0.012987013,33.11714771,22.25947059,6.276678505,-0.384615355029588,0.0467625897598468,4,9,"Real Estate"
"2093","CREI.L","2016/6/13",-0.03562945,71.66667,39.64341,7.110526316,0,0.0281690136877604,1,1,"Real Estate"
"2094","CREI.L","2017/4/18",-0.01467548,142,66.94085,7.647058824,0,0.0434782599243857,1,1,"Real Estate"
"2095","CREI.L","2017/7/26",0.009723683,27.6875,21.54904063,6.657360406,0.666666555555574,0.0416666663773148,5,1,"Real Estate"
"2096","CREI.L","2015/6/4",-0.009174312,28.66666667,21.46666667,6.397058824,0.272727247933887,0.0650887570113091,7,4,"Real Estate"
"2097","CREI.L","2015/3/23",-0.009158747,29.88889,21.84403,6.15,0.272727247933887,0.0696202527239225,7,4,"Real Estate"
"2098","CRH.L","2020/3/13",0.188212,21.25,15.91176,6.049382716,0.714285612244912,0.0608695646880907,6,1,"Basic Materials"
"2099","CRH.L","2014/9/30",-0.021536253,106.2,48.05438795,7.861650485,0.999999000001,0.0217391299621928,1,0,"Basic Materials"
"2100","CRH.L","2022/5/3",0.032634033,23.33333333,17.56190476,5.931343284,0.3333332962963,0.0743801646745441,6,3,"Basic Materials"
"2101","CRH.L","2016/8/8",0.105446623,46.95,26.27733759,8.343661972,-0.3333332962963,0.0629370624969436,3,6,"Basic Materials"
"2102","CRH.L","2015/1/8",0.1891711,31.25,22.82,6.477973568,-0.249999968750004,0.0634920629881582,3,5,"Basic Materials"
"2103","CRH.L","2010/10/26",0.1788423,19.8,16.40485,6.357954545,0.99999950000025,0.0357142850765306,2,0,"Basic Materials"
"2104","CRH.L","2017/8/24",-0.032478954,27.66666667,20.46425703,5.717721519,0.499999979166667,0.103896103446337,18,6,"Basic Materials"
"2105","CRH.L","2013/3/28",0.003896698,19.2,13.09666667,7.204545455,0.999999000001,0.0312499990234375,1,0,"Basic Materials"
"2106","CRH.L","2017/9/1",0.032166131,32.66666667,21.63809524,6.641304348,0.999999000001,0.0285714277551021,1,0,"Basic Materials"
"2107","CRH.L","2020/9/18",-0.033388981,23.375,17.90614973,6.119318182,0.99999950000025,0.0294117642733564,2,0,"Basic Materials"
"2108","CRH.L","2021/3/24",0.02568356,24.9,19.11663,6.460176991,0.999999000001,0.011627906841536,1,0,"Basic Materials"
"2109","CRH.L","2021/9/30",-0.012454005,27.79166667,18.97273863,5.7265625,0.0909090826446288,0.0572916663682726,6,5,"Basic Materials"
"2110","CRH.L","2021/2/17",0.04742715,3,1.2,5,0,0,0,0,"Basic Materials"
"2111","CRH.L","2015/2/18",-0.05200211,31.875,21.22059,7.102678571,0.333333277777787,0.0740740731595793,4,2,"Basic Materials"
"2112","CRH.L","2012/5/9",-0.1590815,35.75,23.67063,6.041353383,0.599999880000024,0.0617283942996495,4,1,"Basic Materials"
"2113","CRH.L","2010/9/30",0.01483313,71.16667,33.94676,7.654814815,0.999999000001,0.0166666663888889,1,0,"Basic Materials"
"2114","CRH.L","2021/11/23",0.01804758,28.54639,19.13253,6.026879626,0.0526315761772855,0.0931372544454056,10,9,"Basic Materials"
"2115","CRH.L","2014/5/30",-0.07992788,41.5,26.72048,6.600840336,-0.249999968750004,0.087912086946021,3,5,"Basic Materials"
"2116","CRH.L","2014/12/19",-0.01584012,39.83333,24.63626,6.552380952,0.599999880000024,0.0666666657777778,4,1,"Basic Materials"
"2117","CRH.L","2019/4/26",-0.018142256,17.125,16.19306569,6.9765625,0.333333222222259,0.051724137039239,2,1,"Basic Materials"
"2118","CRH.L","2011/1/5",0.052337064,28.7,21.39869919,6.171704958,0.56521736672968,0.0749185665312099,18,5,"Basic Materials"
"2119","CRH.L","2014/2/18",0.02841512,31.71429,20.61364,7.951515152,0.999999666666778,0.0384615379684418,3,0,"Basic Materials"
"2120","CRH.L","2019/4/24",-0.02524405,31.01408,20.41653,5.978437949,0.244444439012346,0.100671140714382,28,17,"Basic Materials"
"2121","CRH.L","2021/9/29",-0.010446076,23,18.33043478,6.115606936,0.999999000001,0.0144927534131485,1,0,"Basic Materials"
"2122","CRH.L","2010/7/7",-0.039296188,28.21875,20.16900609,5.780686446,0.478260848771267,0.0705521470228462,17,6,"Basic Materials"
"2123","CRH.L","2015/3/12",0.02543207,33,22.89697,7.026666667,0.999999000001,0.018518518175583,1,0,"Basic Materials"
"2124","CRH.L","2012/3/29",-0.03246065,19.2,13.09667,7.204545455,0.999999000001,0.0322580634755463,1,0,"Basic Materials"
"2125","CRH.L","2020/4/22",0.166536483,31.45679012,21.16984321,5.814574899,-0.0508474567652973,0.109665427305455,28,31,"Basic Materials"
"2126","CRST.L","2022/1/19",-0.043580683,31.74251012,21.58022429,7.775920223,0,0.0623229459990851,11,11,"Consumer Cyclicals"
"2127","CRST.L","2019/8/16",0.141645258,22.14285714,19.1797235,6.631944444,0.333333222222259,0.0576923065828403,2,1,"Consumer Cyclicals"
"2128","CRST.L","2014/4/10",0.011691,40.33333,27.70358,7.045045045,0.333333222222259,0.0789473663434904,2,1,"Consumer Cyclicals"
"2129","CRST.L","2013/12/9",0.08968153,51,31.38039,7.172043011,0.333333222222259,0.0937499970703126,2,1,"Consumer Cyclicals"
"2130","CRST.L","2017/1/10",0.0347567,33.55556,23.0911,5.934027778,0.749999906250012,0.0851063820733364,7,1,"Consumer Cyclicals"
"2131","CRST.L","2019/11/4",0.011578947,30.57142857,22.69586115,6.54950495,0.999999000001,0.0178571425382653,1,0,"Consumer Cyclicals"
"2132","CRST.L","2017/6/27",0.008426966,25.44444444,17.68869481,6.350961538,0.99999950000025,0.028985506826297,2,0,"Consumer Cyclicals"
"2133","CRST.L","2020/2/28",-0.5487859,22.85714,20.39286,6.62585034,0.333333222222259,0.055555554526749,2,1,"Consumer Cyclicals"
"2134","CRST.L","2018/10/17",0.08049536,31.50877,21.31175,5.919139034,-0.173913039697543,0.0997830800438545,19,27,"Consumer Cyclicals"
"2135","CRST.L","2018/2/23",-0.022797335,28.8,19.71444444,5.97080292,0.333333222222259,0.0303030299969391,2,1,"Consumer Cyclicals"
"2136","CRST.L","2018/8/9",-0.042029488,21.28571429,18.17871524,6.568345324,0.99999950000025,0.0399999992,2,0,"Consumer Cyclicals"
"2137","CSH.L","2018/11/29",-0.072380653,30.9375,20.85984848,5.723542117,0.333333222222259,0.0319148932775011,2,1,"Real Estate"
"2138","CSH.L","2017/5/16",-0.008948546,37.33333,23.64762,5.79584121,0.3333332962963,0.0569620249559366,6,3,"Real Estate"
"2139","CSH.L","2022/11/25",-0.050393701,31,20.60276498,5.398210291,0.333333222222259,0.024793388224848,2,1,"Real Estate"
"2140","CSH.L","2017/6/6",-0.01138952,37.57143,24.61032,5.935483871,0.249999968750004,0.0519480516107269,5,3,"Real Estate"
"2141","CSH.L","2018/12/21",0.05689373,26.47368,20.60935,5.995744681,-0.199999960000008,0.0396825393675989,2,3,"Real Estate"
"2142","CSH.L","2021/6/30",0.0137931,33.88667,23.1884,7.028523389,-0.0526315761772855,0.0669014082151359,9,10,"Real Estate"
"2143","CSH.L","2018/5/30",0.044776119,34.22222222,21.79278499,6.106336489,0.444444419753088,0.055045871391297,13,5,"Real Estate"
"2144","CSH.L","2020/6/30",0.050185874,43.23853211,27.57579234,6.325544429,-0.142857132653062,0.0469798656141615,6,8,"Real Estate"
"2145","CSH.L","2017/10/23",0.002304003,36.18181818,25.02549109,5.926229508,0.142857122448982,0.0608695646880907,4,3,"Real Estate"
"2146","CSH.L","2019/1/25",-0.020452562,26.53333333,19.05554439,5.320481928,-0.199999960000008,0.0420168063696067,2,3,"Real Estate"
"2147","CSH.L","2019/12/2",0.04545133,31.77778,21.94188,6.307086614,0.499999875000031,0.0506329107514821,3,1,"Real Estate"
"2148","CSH.L","2017/5/2",0.025045965,38.78571429,25.23804262,5.974658869,0.249999968750004,0.0529801320994693,5,3,"Real Estate"
"2149","CSH.L","2017/6/29",0.01152074,28.16667,18.72229,5.942675159,0,0.0588235288350634,3,3,"Real Estate"
"2150","CSH.L","2020/11/30",0.011768491,35.20681818,23.1073222,7.156057649,0.230769213017753,0.0472727271008264,8,5,"Real Estate"
"2151","CSH.L","2021/2/2",0.012453875,35.24,23.60791827,5.850861557,0.548387079084288,0.0709382149406448,24,7,"Real Estate"
"2152","CSH.L","2018/3/1",-0.085714286,32.38461538,22.83508131,6.095959596,0.142857122448982,0.0588235289174493,4,3,"Real Estate"
"2153","CSH.L","2019/5/16",-0.090066661,42.66666667,27.92604167,7.41986456,0.333333277777787,0.0416666663773148,4,2,"Real Estate"
"2154","CSH.L","2021/5/11",0.01511283,38.41071429,24.01142658,5.659231134,0.27272726446281,0.0684647301484134,21,12,"Real Estate"
"2155","CSH.L","2017/11/23",-0.006756757,32.75538,23.00537,6.669081465,0.222222209876544,0.0627177698163144,11,7,"Real Estate"
"2156","CSH.L","2017/10/18",0.006880734,57.59259259,31.91163511,5.728571429,0,0.0710382511720266,13,13,"Real Estate"
"2157","CSN.L","2012/11/21",-0.02564103,25.58824,18.60311,5.583529412,0.999999888888901,0.076271185794312,9,0,"Financials"
"2158","CSN.L","2014/7/7",-0.032852564,23.47058824,18.11003981,5.488431877,0.666666611111116,0.103448274970273,10,2,"Financials"
"2159","CSN.L","2013/7/4",0.033,24.36364,18.84993,5.763565891,0.999999857142878,0.0864197520195092,7,0,"Financials"
"2160","CSN.L","2016/3/3",-0.105774972,26.75,20.04579439,5.764705882,0.499999937500008,0.186046507301244,6,2,"Financials"
"2161","CSN.L","2015/11/19",-0.002962963,24.91667,18.1272,5.427083333,0.230769221893491,0.107438016084967,16,10,"Financials"
"2162","CSN.L","2011/11/18",-0.085399449,35.42105263,22.17733636,6.507449979,0.0526315761772855,0.102150537085212,10,9,"Financials"
"2163","CSN.L","2016/5/19",-0.076944467,23.75,20.02631579,7.447058824,0.599999880000024,0.138888885030864,4,1,"Financials"
"2164","CSN.L","2017/3/30",0.1218584,21.43478,17.98568,5.766528926,0.636363578512402,0.0769230763851533,9,2,"Financials"
"2165","CSN.L","2015/3/31",-0.056417867,30.31055156,20.33498845,6.822014701,0.0666666644444445,0.102739725675549,16,14,"Financials"
"2166","CSN.L","2016/12/16",0.032183011,33.4375,22.79556075,5.879844961,0.333333277777787,0.055045871054625,4,2,"Financials"
"2167","CSN.L","2019/11/22",0.17481203,22,19.33613054,6.002493766,0.384615369822486,0.105691056480931,18,8,"Financials"
"2168","CTEC.L","2022/1/27",0.02192593,31.4,23.51541,6.342465753,0.599999940000006,0.0819672124428917,8,2,"Healthcare"
"2169","CTEC.L","2020/12/21",-0.04736373,26.66667,22.04167,6.304918033,0.599999940000006,0.0787401568603137,8,2,"Healthcare"
"2170","CTEC.L","2018/3/2",-0.03255588,28.72727,24.4023,6.634812287,0.499999958333337,0.105263156971376,9,3,"Healthcare"
"2171","CTEC.L","2017/4/5",0.1156484,28.36667,20.93539,6.055837563,0.157894728531856,0.078189300089756,11,8,"Healthcare"
"2172","CTEC.L","2021/7/30",-0.117966628,44.99025974,27.83373109,6.333968556,0.0999999950000002,0.0655737702768073,11,9,"Healthcare"
"2173","CTEC.L","2019/6/20",0.05483304,26.7,22.51521,6.987447699,0.555555493827167,0.0857142848979592,7,2,"Healthcare"
"2174","CTEC.L","2017/8/3",-0.084376597,26.95454545,20.5625939,5.67844523,0.764705837370245,0.0928961743557586,15,2,"Healthcare"
"2175","CTEC.L","2018/5/11",-0.041461448,42.73333333,24.0200104,11.6962963,0.3333332962963,0.0620689650891795,6,3,"Healthcare"
